| File: ./data/datasetLR1.txt |
| DP | X | SUM_X | SUM_X_SQUARED | Y | SUM_Y | X * Y | SUM_XY |
| 294 | 53 | 14555.000000 | 980795.000000 | 177 | 50690.000000 | 2466658.000000 |
| 295 | 27 | 14582.000000 | 981524.000000 | 161 | 50851.000000 | 2471005.000000 |
| 296 | 50 | 14632.000000 | 984024.000000 | 278 | 51129.000000 | 2484905.000000 |
| 297 | 11 | 14643.000000 | 984145.000000 | 244 | 51373.000000 | 2487589.000000 |
| 298 | 32 | 14675.000000 | 985169.000000 | 140 | 51513.000000 | 2492069.000000 |
| 299 | 71 | 14746.000000 | 990210.000000 | 226 | 51739.000000 | 2508115.000000 |
| 300 | 92 | 14838.000000 | 998674.000000 | 112 | 51851.000000 | 2518419.000000 |
| 301 | 58 | 14896.000000 | 1002038.000000 | 261 | 52112.000000 | 2533557.000000 |
| 302 | 44 | 14940.000000 | 1003974.000000 | 275 | 52387.000000 | 2545657.000000 |
| 303 | 41 | 14981.000000 | 1005655.000000 | 128 | 52515.000000 | 2550905.000000 |
| 304 | 8 | 14989.000000 | 1005719.000000 | 54 | 52569.000000 | 2551337.000000 |
| 305 | 70 | 15059.000000 | 1010619.000000 | 277 | 52846.000000 | 2570727.000000 |
| 306 | 46 | 15105.000000 | 1012735.000000 | 121 | 52967.000000 | 2576293.000000 |
| 307 | 95 | 15200.000000 | 1021760.000000 | 259 | 53226.000000 | 2600898.000000 |
| 308 | 46 | 15246.000000 | 1023876.000000 | 245 | 53471.000000 | 2612168.000000 |
| 309 | 33 | 15279.000000 | 1024965.000000 | 287 | 53758.000000 | 2621639.000000 |
| 310 | 35 | 15314.000000 | 1026190.000000 | 93 | 53851.000000 | 2624894.000000 |
| 311 | 60 | 15374.000000 | 1029790.000000 | 283 | 54134.000000 | 2641874.000000 |
| 312 | 34 | 15408.000000 | 1030946.000000 | 267 | 54401.000000 | 2650952.000000 |
| 313 | 80 | 15488.000000 | 1037346.000000 | 251 | 54652.000000 | 2671032.000000 |
| 314 | 91 | 15579.000000 | 1045627.000000 | 69 | 54721.000000 | 2677311.000000 |
| 315 | 53 | 15632.000000 | 1048436.000000 | 141 | 54862.000000 | 2684784.000000 |
| 316 | 5 | 15637.000000 | 1048461.000000 | 287 | 55149.000000 | 2686219.000000 |
| 317 | 19 | 15656.000000 | 1048822.000000 | 98 | 55247.000000 | 2688081.000000 |
| 318 | 33 | 15689.000000 | 1049911.000000 | 276 | 55523.000000 | 2697189.000000 |
| 319 | 25 | 15714.000000 | 1050536.000000 | 50 | 55573.000000 | 2698439.000000 |
| 320 | 98 | 15812.000000 | 1060140.000000 | 100 | 55673.000000 | 2708239.000000 |
| 321 | 72 | 15884.000000 | 1065324.000000 | 94 | 55767.000000 | 2715007.000000 |
| 322 | 18 | 15902.000000 | 1065648.000000 | 156 | 55923.000000 | 2717815.000000 |
| 323 | 14 | 15916.000000 | 1065844.000000 | 177 | 56100.000000 | 2720293.000000 |
| 324 | 34 | 15950.000000 | 1067000.000000 | 142 | 56242.000000 | 2725121.000000 |
| 325 | 79 | 16029.000000 | 1073241.000000 | 172 | 56414.000000 | 2738709.000000 |
| 326 | 43 | 16072.000000 | 1075090.000000 | 168 | 56582.000000 | 2745933.000000 |
| 327 | 82 | 16154.000000 | 1081814.000000 | 295 | 56877.000000 | 2770123.000000 |
| 328 | 30 | 16184.000000 | 1082714.000000 | 257 | 57134.000000 | 2777833.000000 |
| 329 | 45 | 16229.000000 | 1084739.000000 | 278 | 57412.000000 | 2790343.000000 |
| 330 | 29 | 16258.000000 | 1085580.000000 | 86 | 57498.000000 | 2792837.000000 |
| 331 | 47 | 16305.000000 | 1087789.000000 | 180 | 57678.000000 | 2801297.000000 |
| 332 | 29 | 16334.000000 | 1088630.000000 | 205 | 57883.000000 | 2807242.000000 |
| 333 | 48 | 16382.000000 | 1090934.000000 | 72 | 57955.000000 | 2810698.000000 |
| 334 | 34 | 16416.000000 | 1092090.000000 | 56 | 58011.000000 | 2812602.000000 |
| 335 | 1 | 16417.000000 | 1092091.000000 | 236 | 58247.000000 | 2812838.000000 |
| 336 | 19 | 16436.000000 | 1092452.000000 | 175 | 58422.000000 | 2816163.000000 |
| 337 | 16 | 16452.000000 | 1092708.000000 | 81 | 58503.000000 | 2817459.000000 |
| 338 | 51 | 16503.000000 | 1095309.000000 | 276 | 58779.000000 | 2831535.000000 |
| 339 | 73 | 16576.000000 | 1100638.000000 | 208 | 58987.000000 | 2846719.000000 |
| 340 | 26 | 16602.000000 | 1101314.000000 | 162 | 59149.000000 | 2850931.000000 |
| 341 | 56 | 16658.000000 | 1104450.000000 | 135 | 59284.000000 | 2858491.000000 |
| 342 | 87 | 16745.000000 | 1112019.000000 | 200 | 59484.000000 | 2875891.000000 |
| 343 | 6 | 16751.000000 | 1112055.000000 | 129 | 59613.000000 | 2876665.000000 |
| 344 | 2 | 16753.000000 | 1112059.000000 | 124 | 59737.000000 | 2876913.000000 |
| 345 | 7 | 16760.000000 | 1112108.000000 | 156 | 59893.000000 | 2878005.000000 |
| 346 | 58 | 16818.000000 | 1115472.000000 | 274 | 60167.000000 | 2893897.000000 |
| 347 | 84 | 16902.000000 | 1122528.000000 | 259 | 60426.000000 | 2915653.000000 |
| 348 | 2 | 16904.000000 | 1122532.000000 | 127 | 60553.000000 | 2915907.000000 |
| 349 | 49 | 16953.000000 | 1124933.000000 | 54 | 60607.000000 | 2918553.000000 |
| 350 | 35 | 16988.000000 | 1126158.000000 | 286 | 60893.000000 | 2928563.000000 |
| 351 | 53 | 17041.000000 | 1128967.000000 | 231 | 61124.000000 | 2940806.000000 |
| 352 | 70 | 17111.000000 | 1133867.000000 | 124 | 61248.000000 | 2949486.000000 |
| 353 | 34 | 17145.000000 | 1135023.000000 | 275 | 61523.000000 | 2958836.000000 |
| 354 | 2 | 17147.000000 | 1135027.000000 | 256 | 61779.000000 | 2959348.000000 |
| 355 | 34 | 17181.000000 | 1136183.000000 | 253 | 62032.000000 | 2967950.000000 |
| 356 | 66 | 17247.000000 | 1140539.000000 | 105 | 62137.000000 | 2974880.000000 |
| 357 | 47 | 17294.000000 | 1142748.000000 | 285 | 62422.000000 | 2988275.000000 |
| 358 | 49 | 17343.000000 | 1145149.000000 | 54 | 62476.000000 | 2990921.000000 |
| 359 | 51 | 17394.000000 | 1147750.000000 | 211 | 62687.000000 | 3001682.000000 |
| 360 | 23 | 17417.000000 | 1148279.000000 | 144 | 62831.000000 | 3004994.000000 |
| 361 | 4 | 17421.000000 | 1148295.000000 | 149 | 62980.000000 | 3005590.000000 |
| 362 | 68 | 17489.000000 | 1152919.000000 | 244 | 63224.000000 | 3022182.000000 |
| 363 | 14 | 17503.000000 | 1153115.000000 | 156 | 63380.000000 | 3024366.000000 |
| 364 | 42 | 17545.000000 | 1154879.000000 | 295 | 63675.000000 | 3036756.000000 |
| 365 | 73 | 17618.000000 | 1160208.000000 | 77 | 63752.000000 | 3042377.000000 |
| 366 | 52 | 17670.000000 | 1162912.000000 | 192 | 63944.000000 | 3052361.000000 |
| 367 | 100 | 17770.000000 | 1172912.000000 | 213 | 64157.000000 | 3073661.000000 |
| 368 | 44 | 17814.000000 | 1174848.000000 | 169 | 64326.000000 | 3081097.000000 |
| 369 | 56 | 17870.000000 | 1177984.000000 | 286 | 64612.000000 | 3097113.000000 |
| 370 | 34 | 17904.000000 | 1179140.000000 | 65 | 64677.000000 | 3099323.000000 |
| 371 | 87 | 17991.000000 | 1186709.000000 | 63 | 64740.000000 | 3104804.000000 |
| 372 | 93 | 18084.000000 | 1195358.000000 | 188 | 64928.000000 | 3122288.000000 |
| 373 | 13 | 18097.000000 | 1195527.000000 | 196 | 65124.000000 | 3124836.000000 |
| 374 | 38 | 18135.000000 | 1196971.000000 | 109 | 65233.000000 | 3128978.000000 |
| 375 | 5 | 18140.000000 | 1196996.000000 | 208 | 65441.000000 | 3130018.000000 |
| 376 | 100 | 18240.000000 | 1206996.000000 | 194 | 65635.000000 | 3149418.000000 |
| 377 | 11 | 18251.000000 | 1207117.000000 | 248 | 65883.000000 | 3152146.000000 |
| 378 | 48 | 18299.000000 | 1209421.000000 | 254 | 66137.000000 | 3164338.000000 |
| 379 | 61 | 18360.000000 | 1213142.000000 | 63 | 66200.000000 | 3168181.000000 |
| 380 | 53 | 18413.000000 | 1215951.000000 | 89 | 66289.000000 | 3172898.000000 |
| 381 | 72 | 18485.000000 | 1221135.000000 | 298 | 66587.000000 | 3194354.000000 |
| 382 | 48 | 18533.000000 | 1223439.000000 | 199 | 66786.000000 | 3203906.000000 |
| 383 | 65 | 18598.000000 | 1227664.000000 | 196 | 66982.000000 | 3216646.000000 |
| 384 | 85 | 18683.000000 | 1234889.000000 | 281 | 67263.000000 | 3240531.000000 |
| 385 | 16 | 18699.000000 | 1235145.000000 | 98 | 67361.000000 | 3242099.000000 |
| 386 | 62 | 18761.000000 | 1238989.000000 | 156 | 67517.000000 | 3251771.000000 |
| 387 | 10 | 18771.000000 | 1239089.000000 | 100 | 67617.000000 | 3252771.000000 |
| 388 | 34 | 18805.000000 | 1240245.000000 | 114 | 67731.000000 | 3256647.000000 |
| 389 | 96 | 18901.000000 | 1249461.000000 | 155 | 67886.000000 | 3271527.000000 |
| 390 | 42 | 18943.000000 | 1251225.000000 | 300 | 68186.000000 | 3284127.000000 |
| 391 | 14 | 18957.000000 | 1251421.000000 | 95 | 68281.000000 | 3285457.000000 |
| 392 | 22 | 18979.000000 | 1251905.000000 | 218 | 68499.000000 | 3290253.000000 |
| 393 | 33 | 19012.000000 | 1252994.000000 | 153 | 68652.000000 | 3295302.000000 |
| 394 | 22 | 19034.000000 | 1253478.000000 | 69 | 68721.000000 | 3296820.000000 |
| 395 | 14 | 19048.000000 | 1253674.000000 | 153 | 68874.000000 | 3298962.000000 |
| 396 | 36 | 19084.000000 | 1254970.000000 | 84 | 68958.000000 | 3301986.000000 |
| 397 | 53 | 19137.000000 | 1257779.000000 | 196 | 69154.000000 | 3312374.000000 |
| 398 | 18 | 19155.000000 | 1258103.000000 | 140 | 69294.000000 | 3314894.000000 |
| 399 | 19 | 19174.000000 | 1258464.000000 | 226 | 69520.000000 | 3319188.000000 |
| 400 | 23 | 19197.000000 | 1258993.000000 | 123 | 69643.000000 | 3322017.000000 |
| 401 | 0 | 19197.000000 | 1258993.000000 | 253 | 69896.000000 | 3322017.000000 |
| 402 | 90 | 19287.000000 | 1267093.000000 | 79 | 69975.000000 | 3329127.000000 |
| 403 | 7 | 19294.000000 | 1267142.000000 | 67 | 70042.000000 | 3329596.000000 |
| 404 | 53 | 19347.000000 | 1269951.000000 | 298 | 70340.000000 | 3345390.000000 |
| 405 | 72 | 19419.000000 | 1275135.000000 | 111 | 70451.000000 | 3353382.000000 |
| 406 | 34 | 19453.000000 | 1276291.000000 | 143 | 70594.000000 | 3358244.000000 |
Number Of Data Points: 406
Sum x: 19453.000000
Sum y: 70594.000000
Sum (x*x): 1276291.000000
Sum (x*y): 3358244.000000
Final Equation: y = -0.070252*x + 177.242871
Enter an X to estimate for: Estimated y = -0.070252 * 10.000000 + 177.242871
The Program Estimates: y = 176.540355
